Date,Location,Gear,Treatment,Cage,Bag,Oyster,Height,Length,Width,Cup.ratio,Shell.shape,Replicate
8/15/22,Inside,FC,FCi,3,A,70,64,54,18,0.28,2.85,3
8/15/22,Inside,FC,FCi,3,B,71,56,40,17,0.30,0.33,3
8/15/22,Inside,FC,FCi,3,B,72,53,37,13,0.25,1.26,3
8/15/22,Inside,FC,FCi,3,B,73,67,45,17,0.25,1.13,3
8/15/22,Inside,FC,FCi,3,B,74,63,46,14,0.22,2.71,3
8/15/22,Inside,FC,FCi,3,B,75,58,38,19,0.33,0.01,3
8/15/22,Inside,FC,FCi,3,B,76,53,37,16,0.30,0.24,3
8/15/22,Inside,FC,FCi,3,B,77,60,40,17,0.28,0.38,3
8/15/22,Inside,FC,FCi,3,B,78,72,42,14,0.19,3.53,3
8/15/22,Inside,FC,FCi,3,C,79,66,40,17,0.26,0.95,3
8/15/22,Inside,FC,FCi,3,C,80,78,65,23,0.29,2.78,3
8/15/22,Inside,FC,FCi,3,C,81,56,43,14,0.25,2.00,3
8/15/22,Inside,FC,FCi,3,C,82,58,32,13,0.22,1.99,3
8/15/22,Inside,FC,FCi,3,C,83,67,45,18,0.27,0.75,3
8/15/22,Inside,FC,FCi,3,C,84,69,45,19,0.28,0.56,3
8/15/22,Inside,FC,FCi,3,C,85,61,45,16,0.26,1.39,3
8/15/22,Inside,FC,FCi,3,D,86,44,38,11,0.25,3.02,3
8/15/22,Inside,FC,FCi,3,D,87,52,41,15,0.29,1.27,3
8/15/22,Inside,FC,FCi,3,D,88,54,34,14,0.26,0.71,3
8/15/22,Inside,FC,FCi,3,D,89,47,38,14,0.30,1.26,3
8/15/22,Inside,FC,FCi,3,D,90,67,42,18,0.27,0.67,3
8/15/22,Inside,FC,FCi,3,D,91,80,42,17,0.21,3.63,3
8/15/22,Inside,FC,FCi,3,D,92,50,39,10,0.20,3.66,3
8/15/22,Inside,FC,FCi,3,D,93,75,51,20,0.27,0.94,3
8/15/22,Outside,FC,FCo,1,A,1,58,37,14,0.24,1.19,1
8/15/22,Outside,FC,FCo,1,A,2,66,45,19,0.29,0.41,1
8/15/22,Outside,FC,FCo,1,A,3,55,38,13,0.24,1.51,1
8/15/22,Outside,FC,FCo,1,A,4,45,39,19,0.42,1.65,1
8/15/22,Outside,FC,FCo,1,A,5,53,37,15,0.28,0.48,1
8/15/22,Outside,FC,FCo,1,A,6,60,42,12,0.20,3.16,1
8/15/22,Outside,FC,FCo,1,A,7,73,48,20,0.27,0.63,1
8/15/22,Outside,FC,FCo,1,A,8,48,32,17,0.35,0.05,1
8/15/22,Outside,FC,FCo,1,B,9,77,51,20,0.26,1.06,1
8/15/22,Outside,FC,FCo,1,B,10,63,43,18,0.29,0.43,1
8/15/22,Outside,FC,FCo,1,B,11,62,41,14,0.23,1.86,1
8/15/22,Outside,FC,FCo,1,B,12,49,40,12,0.24,2.62,1
8/15/22,Outside,FC,FCo,1,B,13,58,43,19,0.33,0.34,1
8/15/22,Outside,FC,FCo,1,B,14,54,49,15,0.28,3.91,1
8/15/22,Outside,FC,FCo,1,B,15,59,42,21,0.36,0.13,1
8/15/22,Outside,FC,FCo,1,C,16,71,43,17,0.24,1.54,1
8/15/22,Outside,FC,FCo,1,C,17,52,34,12,0.23,1.39,1
8/15/22,Outside,FC,FCo,1,C,18,59,44,20,0.34,0.33,1
8/15/22,Outside,FC,FCo,1,C,19,62,42,18,0.29,0.33,1
8/15/22,Outside,FC,FCo,1,C,20,55,43,13,0.24,2.61,1
8/15/22,Outside,FC,FCo,1,C,21,73,48,26,0.36,0.12,1
8/15/22,Outside,FC,FCo,1,C,22,53,38,15,0.28,0.60,1
8/15/22,Outside,FC,FCo,1,C,23,54,47,20,0.37,1.80,1
8/15/22,Outside,FC,FCo,1,D,24,58,41,14,0.24,1.58,1
8/15/22,Outside,FC,FCo,1,D,25,70,49,19,0.27,0.91,1
8/15/22,Outside,FC,FCo,1,D,26,56,45,15,0.27,2.08,1
8/15/22,Outside,FC,FCo,1,D,27,73,50,20,0.27,0.76,1
8/15/22,Outside,FC,FCo,1,D,28,71,44,17,0.24,1.52,1
8/15/22,Outside,FC,FCo,1,D,29,68,40,21,0.31,0.41,1
8/15/22,Outside,FC,FCo,1,D,30,66,34,15,0.23,2.65,1
8/15/22,Outside,FC,FCo,1,D,31,67,40,19,0.28,0.54,1
8/15/22,Outside,FC,FCo,2,A,32,64,40,21,0.33,0.10,2
8/15/22,Outside,FC,FCo,2,A,33,62,41,18,0.29,0.28,2
8/15/22,Outside,FC,FCo,2,A,34,41,37,13,0.32,2.22,2
8/15/22,Outside,FC,FCo,2,A,35,43,36,12,0.28,1.86,2
8/15/22,Outside,FC,FCo,2,A,36,69,45,21,0.30,0.13,2
8/15/22,Outside,FC,FCo,2,A,37,63,42,19,0.30,0.16,2
8/15/22,Outside,FC,FCo,2,A,38,54,45,17,0.31,1.59,2
8/15/22,Outside,FC,FCo,2,A,39,39,36,13,0.33,2.27,2
8/15/22,Outside,FC,FCo,2,B,40,64,42,18,0.28,0.42,2
8/15/22,Outside,FC,FCo,2,B,41,56,48,15,0.27,3.13,2
8/15/22,Outside,FC,FCo,2,B,42,58,37,13,0.22,1.71,2
8/15/22,Outside,FC,FCo,2,B,43,60,47,20,0.33,0.77,2
8/15/22,Outside,FC,FCo,2,B,44,48,38,17,0.35,0.63,2
8/15/22,Outside,FC,FCo,2,B,45,44,27,10,0.23,1.21,2
8/15/22,Outside,FC,FCo,2,B,46,49,38,14,0.29,1.08,2
8/15/22,Outside,FC,FCo,2,B,47,52,42,19,0.37,0.86,2
8/15/22,Outside,FC,FCo,2,C,48,74,45,19,0.26,1.08,2
8/15/22,Outside,FC,FCo,2,C,49,65,43,18,0.28,0.52,2
8/15/22,Outside,FC,FCo,2,C,50,65,46,18,0.28,0.78,2
8/15/22,Outside,FC,FCo,2,C,51,67,46,19,0.28,0.52,2
8/15/22,Outside,FC,FCo,2,C,52,55,40,16,0.29,0.59,2
8/15/22,Outside,FC,FCo,2,C,53,63,39,15,0.24,1.38,2
8/15/22,Outside,FC,FCo,2,C,54,53,38,14,0.26,0.96,2
8/15/22,Outside,FC,FCo,2,D,55,75,58,23,0.31,1.15,2
8/15/22,Outside,FC,FCo,2,D,56,52,35,22,0.42,0.97,2
8/15/22,Outside,FC,FCo,2,D,57,46,39,13,0.28,2.09,2
8/15/22,Outside,FC,FCo,2,D,58,64,39,18,0.28,0.48,2
8/15/22,Outside,FC,FCo,2,D,59,43,31,12,0.28,0.57,2
8/15/22,Outside,FC,FCo,2,D,60,50,41,17,0.34,1.05,2
8/15/22,Outside,FC,FCo,2,D,61,68,48,17,0.25,1.54,2
8/15/22,Outside,FC,FCo,2,D,62,56,34,13,0.23,1.41,2
8/15/22,Outside,FC,FCo,3,A,63,52,37,16,0.31,0.25,3
8/15/22,Outside,FC,FCo,3,A,64,58,42,18,0.31,0.34,3
8/15/22,Outside,FC,FCo,3,A,65,54,43,13,0.24,2.66,3
8/15/22,Outside,FC,FCo,3,A,66,55,36,17,0.31,0.07,3
8/15/22,Outside,FC,FCo,3,A,67,57,40,15,0.26,0.93,3
8/15/22,Outside,FC,FCo,3,A,68,43,33,14,0.33,0.46,3
8/15/22,Outside,FC,FCo,3,A,69,43,35,14,0.33,0.92,3
8/15/22,Outside,FC,FCo,3,A,70,48,36,13,0.27,1.04,3
8/15/22,Outside,FC,FCo,3,B,71,42,39,14,0.33,2.55,3
8/15/22,Outside,FC,FCo,3,B,72,49,40,14,0.29,1.64,3
8/15/22,Outside,FC,FCo,3,B,73,73,42,20,0.27,0.93,3
8/15/22,Outside,FC,FCo,3,B,74,46,36,15,0.33,0.63,3
8/15/22,Outside,FC,FCo,3,B,75,63,44,16,0.25,1.24,3
8/15/22,Outside,FC,FCo,3,B,76,45,36,16,0.36,0.67,3
8/15/22,Outside,FC,FCo,3,B,77,50,42,13,0.26,2.68,3
8/15/22,Outside,FC,FCo,3,B,78,63,42,18,0.29,0.37,3
8/15/22,Outside,FC,FCo,3,C,79,51,33,12,0.24,1.22,3
8/15/22,Outside,FC,FCo,3,C,80,59,49,18,0.31,1.85,3
8/15/22,Outside,FC,FCo,3,C,81,48,36,16,0.33,0.32,3
8/15/22,Outside,FC,FCo,3,C,82,63,46,15,0.24,2.10,3
8/15/22,Outside,FC,FCo,3,C,83,56,45,13,0.23,3.20,3
8/15/22,Outside,FC,FCo,3,C,84,41,37,13,0.32,2.22,3
8/15/22,Outside,FC,FCo,3,C,85,39,32,12,0.31,1.07,3
8/15/22,Outside,FC,FCo,3,D,86,56,48,13,0.23,4.35,3
8/15/22,Outside,FC,FCo,3,D,87,53,44,14,0.26,2.53,3
8/15/22,Outside,FC,FCo,3,D,88,43,32,12,0.28,0.75,3
8/15/22,Outside,FC,FCo,3,D,89,58,47,20,0.34,1.04,3
8/15/22,Outside,FC,FCo,3,D,90,51,45,13,0.25,3.76,3
8/15/22,Outside,FC,FCo,3,D,91,60,44,19,0.32,0.37,3
8/15/22,Outside,FC,FCo,3,D,92,50,32,15,0.30,0.13,3
8/15/22,Outside,FC,FCo,3,D,93,49,33,14,0.29,0.30,3
